#key	style	ss_system_id
Forgotten Worlds (Europe, Brazil) (En)	box-3D	2
Fushigi no Oshiro Pit Pot (Japan) (En)	box-3D	2
G-LOC - Air Battle (Europe, Brazil) (En)	box-3D	2
GP Rider (Europe, Brazil) (En)	box-3D	2
Gain Ground (Europe, Brazil) (En)	box-3D	2
Galactic Protector (Japan) (En)	box-3D	2
Galaxy Force (USA)	box-3D	2
Game de Check! Koutsuu Anzen (Japan) (Proto)	box-3D	2
Gangster Town (USA, Europe, Brazil) (En)	box-3D	2
Gauntlet (Europe, Brazil) (En)	box-3D	2
Ghost House (USA, Europe, Brazil) (En)	box-3D	2
Ghostbusters (USA, Europe, Brazil) (En)	box-3D	2
Ghouls'n Ghosts (USA, Europe, Brazil) (En)	box-3D	2
Global Defense (USA, Europe, Brazil) (En)	box-3D	2
Global Gladiators (Europe, Brazil) (En)	box-3D	2
Golden Axe (USA, Europe, Brazil) (En)	box-3D	2
Golden Axe Warrior (USA, Europe, Brazil) (En)	box-3D	2
Golfamania (Europe, Brazil) (En)	box-3D	2
Golvellius - Valley of Doom (USA, Europe, Brazil) (En)	box-3D	2
Great Baseball (USA, Europe)	box-3D	2
Great Basketball (World)	box-3D	2
Great Football (World)	box-3D	2
Great Golf (Japan) (En)	box-3D	2
Great Golf (World)	box-3D	2
Great Ice Hockey (Japan, USA) (En)	box-3D	2
Great Soccer (Europe)	box-3D	2
Great Volleyball (USA, Europe, Brazil) (En)	box-3D	2
Hang On & Astro Warrior (USA)	box-3D	2
Hang On & Safari Hunt (USA)	box-3D	2
Hang On (Europe)	box-3D	2
Heroes of the Lance (Europe, Brazil) (En)	box-3D	2
High School! Kimengumi (Japan)	box-3D	2
Home Alone (Europe)	box-3D	2
Hook (Europe) (Proto)	box-3D	2
Hoshi wo Sagashite... (Japan)	box-3D	2
Impossible Mission (Europe, Brazil) (En)	box-3D	2
Incredible Crash Dummies, The (Europe, Brazil) (En)	box-3D	2
Incredible Hulk, The (Europe, Brazil) (En)	box-3D	2
Indiana Jones and the Last Crusade (Europe, Brazil) (En)	box-3D	2
James 'Buster' Douglas Knockout Boxing (USA)	box-3D	2
James Bond 007 - The Duel (Europe)	box-3D	2
James Pond 2 - Codename RoboCod (Europe, Brazil) (En)	box-3D	2
Joe Montana Football (USA, Europe, Brazil) (En)	box-3D	2
Jungle Book, The (Europe, Brazil) (En)	box-3D	2
Jurassic Park (Europe, Brazil) (En)	box-3D	2
KLAX (Europe)	box-3D	2
Kenseiden (USA, Europe, Brazil) (En)	box-3D	2
King's Quest - Quest for the Crown (USA)	box-3D	2
Krusty's Fun House (Europe, Brazil) (En)	box-3D	2
Kung Fu Kid (USA, Europe, Brazil) (En)	box-3D	2
Land of Illusion Starring Mickey Mouse (Europe, Brazil) (En)	box-3D	2
Laser Ghost (Europe)	box-3D	2
Legend of Illusion Starring Mickey Mouse (Brazil) (En)	box-3D	2
Lemmings (Europe, Brazil) (En)	box-3D	2
Lemmings 2 - The Tribes (Europe) (Proto)	box-3D	2
Line of Fire (Europe, Brazil) (En)	box-3D	2
