#key	synopsis
5 in One FunPak (USA)	Pack de 5 jeux : Backgammon, Dames, Reversi, Échec, yahtzee
Madden 96 (USA, Europe)	Madden NFL 96 sur Game Gear est en tout point similaire à sa version antérieure à l'exception évidente que vous aurez la possibilité de jouer avec les équipes présentes en NFL en 1995. Vous pouvez choisir d'effectuer un match simple, une saison complète ou de disputer le Super Bowl. Enfin, la principale nouveauté de cet opus réside dans l'ajout de voix digitalisées.
Madden NFL 95 (USA)	Madden NFL 95 sur Game Gear vous offre la possibilité de jouer avec toutes les équipes de la NFL de 1994. Vous pouvez choisir entre le match simple, le championnat, les playoffs ou encore le Super Bowl. Le jeu permet aussi de choisir les conditions climatiques dans lesquelles vous voulez jouer. Enfin, chose bien plus intéressante encore dans ce genre de simulation, plus de 100 blessures pourront être infligées !
Madou Monogatari A - Dokidoki Vacation (Japan)	Arle Nadja va dans une forêt près de la maison de sa grand-mère , mais, distraite, se perd en chemin. Dotée du pouvoirs des fées de la forêt magique , qui lui enseignent ses multiples sorts, elle devra retrouver sa route.
Madou Monogatari I - 3tsu no Madoukyuu (Japan)	Madou Monogatari I sur Game Gear vous permet d'incarner une jeune apprentie sorcière nommée Arle. Vous devez sortir vivant de la Tour du Diable que vous explorerez en 3D à la première personne. Les combats se déroulent au tour par tour.
Madou Monogatari II - Arle 16-Sai (Japan)	Onze années se sont écoulées depuis la dernière aventure d'Arle. Dans Madou Monogatari II : Arle 16-sai sur Game Gear, vous incarnez à nouveau la jeune fille apprentie sorcière qui a été enfermée dans un donjon peuplé de créatures pas vraiment sympathiques. La jouabilité est identique à la version précédente, en ce sens, vous évoluerez dans des lieux en 3D, en vue à la première personne. Les combats se déroulent toujours au tour par tour.
Madou Monogatari III - Kyuukyoku Joou-sama (Japan)	Arle Nadja est désormais une magicienne émérite. Madou Monogatari III : Kyuukyoku Joou-sama sur Game Gear vous met au défi, comme les deux jeux précédents, de sortir vivant d'un donjon peuplé de créatures qui tenteront de vous barrer la route. Vous devrez les battre dans des combats au tour par tour et évoluerez dans des dédales en 3D.
Magic Knight Rayearth (Japan)	La Princesse Emeraude, garante de la paix au Royaume Cephiro a été kidnappée. Magic Knight Rayearth sur Game Gear vous propose d'incarner trois chevaliers qui devront battre le seigneur Zagato et toutes les créatures qui ont envahi le royaume pour sauver la princesse et rétablir la paix.
Magic Knight Rayearth 2 - Making of Magic Knight (Japan)	Mahou Kishi Rayearth 2: Making of Magic Knight est un jeu différent des autres jeux de la série des Magic Knight Rayearth tout en étant considéré comme une suite. Alors que les autres jeux sont des RPG, ce jeu est un jeu de stratégie. Le principe des joueurs est de former Hikaru, Fuu, et Umi pour devenir en fin de compte un Magic Knights. Le jeu est surtout pilotée depuis un menu avec diverses activités dans le jeu qui ne sont pas directement contrôlables.
Magical Puzzle Popils (World)	Magical Puzzle Popils est un puzzle game dans lequel vous devez rejoindre (ou vous faire rejoindre) par votre princesse enfermée par le sorcier de la foret &quot;Popil&quot;. Pour cela vous pourrez détruire des blocs de pierre, escalader des échelles et passer au travers de portails.
Magical Taruruuto-kun (Japan)	Magical Taruruto-kun est un jeu d'action plates-formes en 2D. Il s'agit d'une des adaptations du manga et anime Talulu le magicien de Tatsuya Egawa. Le monde est représenté par carte qui donne accès à 5 niveaux à défilement horizontal ainsi qu'à des mini-jeux. Talulu le magicien peut attaquer à l'aide de sa langue. Il peut aussi manger des Takoyaki le long des niveaux.
Majors, The - Pro Baseball (USA)	The Majors Pro Baseball est un jeu de Baseball.
Man Overboard! (Europe)	Sink or Swim, connu également sous le nom S.S. Lucifer : Man Overboard !, est un jeu de réflexion sur Game Gear. Vous êtes Kevin Codner, secouriste à la rescousse des passagers du navire de croisière SS Lucifer. Dans chacun des 60 niveaux, vous devez ouvrir le chemin vers la sortie. Les passagers se déplacent sans prendre garde et il faut sans cesse les devancer pour n'en perdre aucun. Mais attention à ne pas confondre vitesse et précipitation, sous peine d'avoir des morts sur la conscience.
Mappy (Japan)	Dans Mappy, on dirige une souris policière qui doit récupérer des objets que des chats cambrioleurs (Mewkies) ont dérobé. Il faut donc se créer un chemin dans une demeure, tout en évitant de toucher ses ennemis sous peine de perdre une vie. Chaque tableau comporte des trampolines qui permettent d'accéder aux étages et surtout de ne pas se faire toucher par les chats. Cependant ces trampolines ont une durée de vie limitée et il faudra les utiliser avec parcimonie. Autre subtilité, en ouvrant certaines portes, un appel d'air se dégage permettant d'éliminer les ennemis en face de celles-ci. Mappy est certes un jeu arcade dont le but et de récolter le plus de points mais aussi résolument réfléchi demandant une bonne dose de réflexe pour se tirer de situation délicate.
Marble Madness (USA, Europe)	Une adaptation du jeu d'arcade. Marble Madness est un jeu de labyrinthe abstrait pour un ou deux joueurs selon la plateforme. Le but est de guider une petite bille de verre à travers un labyrinthe tridimensionnel et d'atteindre la ligne d'arrivée avant la fin du temps imparti. Les secondes restantes sur le chronomètre lorsque la ligne d'arrivée est franchie sont transférées au niveau suivant. En plus de devoir faire naviguer la bille sur des passerelles et des rampes dangereuses, de nombreux obstacles et des créatures hostiles tenteront de ralentir la progression de la bille ou de la faire tomber du bord d'une plate-forme, faisant perdre encore plus de précieuses secondes jusqu'à ce qu'une bille de remplacement apparaisse.
Marko's Magic Football (Europe) (En,Fr,De,Es)	Marko's Magic Football est un jeu de plates-formes sur Game Gear. Vous contrôlez Marko, qui doit à tout prix arrêter le Colonel Brown qui transforme les gens en mutants. Armé de votre ballon magique, il faudra traverser tous les niveaux du jeu en faisant plusieurs tricks de football pour vous débarrasser de vos ennemis.
Mega Man (USA)	L'édition Game Gear de Mega Man est un mélange des épisodes 4 et 5 sortis sur Nes. La cartouche se distingue également par un niveau de difficulté plus élevé puisqu'elle n'autorise pas la poursuite d'une partie après un game over. Dans ce jeu d'action plate-forme, le héros doit affronter une série de robots de combats, chacun doté d'un pouvoir différent. Une fois terrassé, Mega Man peut s'emparer dudit pouvoir pour l'utiliser à son compte dans la suite de son parcours.
Megami Tensei Gaiden - Last Bible (Japan)	Revelations : The Demon Slayer est un jeu de rôle sur Game Gear. Les humains dans ce soft peuvent faire appel à la puissance de Gaia. Le héros principal, El, apprend l'art de Gaia et doit sauver le monde d'un méchant maître Gaia aidé par ses amis Kishe et Uranus.
Megami Tensei Gaiden - Last Bible Special (Japan)	Megami Tensei Gaiden : Last Bible Special est un jeu de rôle sur Game Gear. Les humains dans ce soft peuvent faire appel à la puissance de Gaia. Le héros principal, El, apprend l'art de Gaia et doit sauver le monde d'un méchant maître Gaia aidé par ses amis Kishe et Uranus.
Mickey's Ultimate Challenge (USA)	Mickey s'est endormi en lisant un livre de conte de fées. Il se réveille dans le Royaume de Beanwick, victime d'incessants tremblements de terre. Dans sa grande gentillesse qui lui est propre, la souris offre ses services pour percer le mystère. Mickey's Ultimate Challenge sur Game Gear se présente comme un jeu à énigmes où Mickey rencontre des personnages du royaume qui ont tous un petit problème à régler. Un fois le service rendu, ceux-ci vous guideront dans votre quête.
Micro Machines (USA, Europe)	MicroMachines sur Game Gear vous propose de diriger les petits véhicules de la marque, dans des courses fun et variées au beau milieu d'une baignoire, d'un bureau, ou d'une table à manger. Les courses incluant jusqu'à 4 concurrents. Si l'un d'eux tombe du circuit où se fait trop distancer, il perd un point.
Micro Machines 2 - Turbo Tournament (Europe)	MicroMachines 2 : Turbo Tournament est un jeu de courses sur Game Gearqui vous met aux volants des fameux bolides miniatures. Le but est d'arriver premier en prenant soin de distancer les autres joueurs pour leur faire perdre des points.
Mighty Morphin Power Rangers (USA, Europe)	Mighty Morphin Power Rangers sur Game Gear vous propose d'incarner les héros de la série télévisée à succès des années 90. Vous incarnez l'un des cinq Power Rangers (dont le vert sera à débloquer) dans des phases de combat contre les monstres de Rita. La deuxième phase du combat démarre lorsque celle-ci décide de faire grandir son monstre. Vous invoquez alors le Megazord et prenez ses commandes dans un combat titanesque.
Mighty Morphin Power Rangers - The Movie (USA, Europe, Brazil) (En)	Le jeu Power Rangers The Movie reprend des passages clés du film, tel la 1re rencontre avec Ivan Ooze, l'obtention des Ninja Coins par les Rangers et le duel final du Film, mais aussi un retour sur l'épisode White Light dans lequel Tommy-Ranger Blanc apparait dans la série, un retour sur l'épisode Power Transfer qui se recentre sur la passation de pouvoir de Jason, Trini et Zack à Aisha, Adam et Rocky, et un niveau inédit où les rangers doivent battre successivement Goldar et Lord Zedd(non vu dans la série)
MLBPA Baseball (USA)	MLBPA Baseball est un jeu de baseball, n'ayant pas la licence officielle, le titre propose de faire des matches entre 28 équipes fictives représentant des villes des Etats-Unis.
Moldorian - Hikari to Yami no Sister (Japan)	Les humains et les démons vivent à chaque extrémité du monde de Moldoria. Jusqu'au jour ou Milia est enlevé par un démon. Vous êtes Nabal, son ami, et vous partez à sa recherche.
Monster Truck Wars (USA, Europe)	Monster Truck Wars est un jeu de course dans lequel vous êtes au volant de monstres d'acier gigantesques capables de rouler sur des voitures. Présenté en vue du dessus à la Micro Machines, le soft propose plusieurs tracés à travers l'Amérique du Nord et différents véhicules à l'apparence distincte. Jouable uniquement en solo, Monster Truck Wars permet également de customiser ou de réparer votre engin avec l'argent gagné en championnat si vous parvenez à vous qualifier aux différentes épreuves.
Mortal Kombat (USA, Europe)	Battez vos adversaires pour défier le guerrier Shokan nommé Goro, champion du tournoi depuis plus de 500 ans. Adaptation du célébrissime jeu d'arcade, Mortal Kombat sur Game Gear vous permet d'incarner 8 prétendants à la victoire finale, dont les protégés du seigneur Raiden, seuls remparts contre la menace qui pèse sur le Royaume de la Terre.
Mortal Kombat 3 (Europe)	Shao Kahn est sorti vainqueur du précedent Mortal Kombat. Le Royaume de la Terre n'est plus. Vous devrez dans Mortal Kombat 3, affronter à nouveau les poulains de Shang Tsung, ainsi qu'une redoutable adversaire, la Reine Sindel. De nouveaux mouvements et la possibilité de courir ont été ajoutés à cet opus qui clôt la trilogie sur Game Gear.
Mortal Kombat II (World)	Mortal Kombat II, est un jeu de combat sur Game Gear. Combos, fatalités et autres coups spéciaux, tels sont les ingrédients qui fondent le succès d'un jeu réputé pour la violence de ses affrontements. Le joueur incarne l'un des 12 personnages et doit vaincre un par un l'ensemble de ses concurrents directs pour gagner le tournoi et mettre un terme au règne du maléfique Shao Kahn.
Ms. Pac-Man (USA)	Ms. Pac-Man sur Game Gear est un jeu d'arcade dans lequel vous dirigez une petite boule jaune dans un labyrinthe infesté de fantômes à votre poursuite. A vous de leur échapper tout en ramassant les pac-gommes sur votre chemin. Attrapez des bonus afin de pourchasser les fantômes à votre tour et les dévorer pendant un court laps de temps. Mais attention à leur course aléatoire !
Nazo Puyo (Japan)	Nazo Puyo sur Game Gear est un puzzle-game dans lequel vous devez disposer des blocs de petits haricots colorés de manière à réaliser des regroupements de couleur qui vous rapporteront des points. Le jeu suit les lois de la pesanteur dans le sens où lorsqu'un haricot n'est plus soutenu, il tombe, ce qui permet de réaliser des enchaînements qui prennent tout leur sens en multijoueurs.
Nazo Puyo - Arle no Roux (Japan)	Le jeu de rôle japonais Nazo Puyo : Aruru No Ruuu sur Game Gear propose au joueur d'incarner Arle, une fillette qu'il va devoir aider à retrouver les ingrédients nécessaires à l'élaboration de son dîner. Le jeu mélange RPG et puzzle-game. Arle est également la protagoniste du jeu &quot;Puyoyo&quot;.
Nazo Puyo 2 (Japan)	Nazo Puyo 2 sur Game Gear poursuit dans la lignée de son prédécesseur. Il s'agit toujours de disposer des haricots multicolores de manière à les faire disparaître et à réaliser des enchaînements qui auront raison de votre adversaire.
NBA Action Starring David Robinson (USA, Brazil) (En)	NBA Action starring David Robinson sur Game Gear vous propose de jouer une saison entière en classique cinq contre cinq avec les 27 équipes de la NBA de 1994. Le jeu requiert une connaissance minimum des règles et des stratégies du basket-ball.
NBA Jam (USA, Europe)	NBA Jam sur Game Gear est le premier jeu de basket à proposer de jouer avec des joueurs professionnels mais avec les règles de la rue. Les matches se disputent donc en deux contre deux et les fautes sont presque absentes. En revanche, les actions sont volontairement irréalistes, afin de pouvoir admirer ses stars de NBA préférées réaliser des dunks de plusieurs mètres de hauteur, tout en faisant des figures spectaculaires.
NBA Jam - Tournament Edition (World)	NBA Jam : Tournament Edition sur Game Gear reprend le principe de NBA Jam sorti quelques mois plus tôt en ajoutant un mode tournoi. Les matches se disputent toujours en deux contre deux, avec des règles atténuées au profit de l'action. L'intérêt du mode tournoi réside dans les bonus à débloquer, à savoir deux nouveaux joueurs pour pratiquement toutes les équipes ainsi qu'un mode de difficulté supérieur.
Neko Daisuki! (Japan)	Pet Club: Neko Dai Suki! est un jeu de simulateur de chat domestique comme le célèbre Nintendogs mais avec des chats.
NFL '95 (USA)	NFL '95 sur Game Gear reprend la licence officielle de la National Football League, soit la Ligue US de Football Américain. Les équipes de l'époque, qui sont au nombre de 28, y sont donc toutes représentées. Vous pouvez contrôler le quarterback mais aussi le receveur dans les différentes phases de jeu.
NFL Quarterback Club (World)	NFL Quarterback Club '95 est un jeu de football américain sur Game Gear. Choisissez parmi la multitude d'équipes disponibles et foncez sur le terrain afin de remporter le championnat.
NFL Quarterback Club 96 (USA)	NFL Quarterback Club 96 est une simulation de football américain. Toutes les équipes NFL de la saison 1996 sont présentes. Le jeu contient 32 tactiques offensives et 16 défensives. Les différents modes de jeu sont : pré-saison, play-off ou saison complète, dans lequel vous devez battre 18 équipes avant de pouvoir accéder au Super Bowl.
NHL All-Star Hockey (USA)	NHL All-Star Hockey est un jeu de hockey sur glace sortie exclusivement aux états unis. Il s'agit de la version portable de NHL All-Star Hockey '95 sortie sur Megadrive allégée de quelques éléments pour coller au hardware de la Game Gear
NHL Hockey (USA, Europe)	NHL Hockey sur Game Gear vous permet de choisir parmi les 24 équipes et 500 joueurs de la NHL 94. Vous pouvez jouer une saison entière ou créer votre propre ligue qui peut inclure jusqu'à 24 équipes. A noter la présence des voix digitalisées qui contribuent à l'immersion dans le jeu.
Ninja Gaiden (USA, Europe, Brazil) (En)	Ninja Gaiden (Shadow Warriors sur d'autres supports) est un beat'em all sorti sur Game Gear. Vous êtes Ryu, un ninja moderne, et vous devez partir en Amérique pour découvrir qui a tué votre père. Vos recherches vous conduiront dans un scénario surnaturel.
Ninku (Japan)	Ninku est un soft de combat adapté du manga éponyme de Koji Kiriyama. La particularité de ce titre est qu'il s'agit d'un jeu de combat fortement scénarisé avec de nombreux dialogues et des scènes présentant les enjeux des duels retraçant le scénario du manga. Les personnages de la série sont tous jouables au fur et à mesure de la progression à commencer par le jeune héros de douze ans Fuusuke. Les affrontements se déroulent sur un même plan horizontal et il est possible d'asséner des combos de coups de pied et de poings ainsi que des attaques sautées et spéciales.
Ninku 2 - Tenkuuryuu-e no Michi (Japan)	Ninku 2: Tenkuryu-e no Michi et la suite de Ninku tiré du manga éponyme
Ninku Gaiden - Hiroyuki Daikatsugeki (Japan)	Ninku Gaiden - Hiroyuki Daikatsugeki est un jeu de reflexion à la &quot;Pengo&quot; ou vous devez pousser des blocks pour sortir d'une pièce. Il est aussi tiré du manga Ninku
Off the Wall (USA) (Proto)	Off the Wall est un jeu d'arcade d'Atari sorti en 1991, il partage le gameplay avec le classique d'Atari Breakout. Tengen a développé un portage sur Game Gear prévu pour une sortie en 1993. Il a été présenté dans quelques magazines de jeux video ainsi qu'au CES d'été de 1992 mais a été annulé sans aucune explication. Depuis un prototype a été trouvé et dumpé. Aucune autre version d'Off the Wall n'a été sortie (une version PC Engine était prévue mais a aussi été annulée) bien qu'un jeu similaire sur Atari 2600 (mais aucunement lié) soit sorti en 1989 par Atari Corporation.
Olympic Gold (Japan, USA, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	Olympic Gold : Barcelona '92 sur Game Gear est le jeu officiel des 25èmes olympiades qui se sont tenues à Barcelone en 1992. Vous pourrez concourir dans sept disciplines telles que : 100m, lancer de marteau, saut à la perche, plongeon, 200m nage libre, tir à l'arc et enfin le 110m haies. Vous devrez marteler le plus rapidement possible les boutons de votre pauvre console portable pour réaliser de bonnes performances.
Ottifants, The (Europe) (En,Fr,De,Es,It)	&quot;The Ottifants&quot;, le jeu, est basé sur le dessin animé éponyme en 13 épisodes, diffusé sur RTL, en Allemagne en 1993. Celui-ci est lui-même tiré d'une bande dessinée créée, dans les années 70, par Otto Waalkes. Bruno, le bébé Ottifant, est très ennuyé. Son père a été kidnappé par des étrangers ! Du moins c'est ce qu'il pense, en suivant la trace des bonbons tombés de la serviette de son père, sur le chemin du bureau (au passage, sachez qu'un niveau se déroule à la cave?). Avant qu'il ne termine sa mission de sauvetage, il devra braver une armée mutante de jouets, de machines et de plantes ? des monstres aux yeux du bébé Otti
OutRun (Europe, Brazil) (En)	OutRun sur Game Gear est l'adaptation de la célébrissime version arcade. Vous êtes au volant d'une rutilante Ferrari Testarossa, avec à vos côtés une jolie blonde que vous tenterez d'épater grâce à vos talents de pilote.
OutRun Europa (USA)	Le troisième jeu de la série Out Run, qui a révolutionné le style de jeu de course à la troisième personne. Les niveaux se déroulent à travers l'Europe, alors que l'agent secret Simeon Kurz tente de récupérer sa voiture volée (et, plus important encore, les documents top secrets qu'elle contenait) tout en échappant à la police qui le prend à tort pour un voleur de véhicules. Contrairement aux autres titres de la série, vous utilisez un véhicule différent à chaque niveau, avec des motos et des jet-skis qui ajoutent de la variété et nécessitent des compétences différentes. Vous devez terminer chaque niveau dans le temps imparti et les itinéraires sont parsemés d'autres véhicules à éviter et à dépasser.
Pac-Attack (USA)	Pac-Attack est un jeu à la Tetris sur Game Gear reprenant le personnage Pac-Man. Des blocs de différentes formes descendent, composés de morceaux de ligne unicolores, de fantômes et du fameux Pac-Man. Le but étant de faire des lignes avec les morceaux, tout en dévorant avec Pac-Man les fantômes qui font obstacle. Un mode Versus permet d'affronter l'ordinateur ou un autre joueur.
Pac-in-Time (USA) (Proto)	L'ennemi juré de Pac-Man, la sorcière fantôme, lui a lancé un sort qui le téléporte dans le passé. Pac-Man se voit contraint de devoir retrouver son chemin vers le présent.
Pac-Man (USA)	Pac-Man sur Game Gear est l'adaptation d'un des plus grands succès arcades de toute l'histoire du jeu vidéo. Vous contrôlez Pac-Man, petite boule jaune croque-tout, dans des labyrinthes peuplés de fantômes colorés. Le but du jeu consiste à manger tous les petits points jaunes. Le moindre contact avec un des ectoplasmes est fatal.
Panzer Dragoon Mini (Japan) (En)	Panzer Dragoon Mini sur Game Gear est un classique du shoot'em up. Choisissez votre monture parmi trois dragons. Le jeu consiste à résister aux assauts ennemis et à verrouiller un maximum de cibles en même temps pour réaliser le plus de points possible. Il vous faudra, comme le veut la tradition dans ce genre de jeu, en découdre avec de nombreux boss.
Paperboy (USA, Europe)	Paperboy sur Game Gear est l'adaptation du succès arcade du même nom. Vous incarnez un jeune livreur de journaux à vélo et devez effectuer votre tâche le plus rapidement possible. Prenez garde tout de même aux divers obstacles, à savoir les automobilistes, chiens, skaters et autres trous dans la chaussée.
Paperboy 2 (USA)	Reprenant le concept du premier épisode, Paperboy 2 vous emmène livrer les journaux sur Game Gear. Vous avez le choix entre Paperboy et Papergirl pour enjamber votre vélo et distribuer les journaux à travers la ville. Attention cependant à les donner aux bonnes personnes et à éviter les obstacles comme les chiens ou les voitures. Il est d'ailleurs possible d'inverser les rôles et de poser des pièges sur la chaussée pour empêcher l'autre joueur de faire son travail.
Pengo (Europe)	Adaptation d'un titre arcade, Pengo sur Game Gear est un puzzle-game dans lequel vous devez vous défaire de vos ennemis en les écrasant avec des blocs de glace. Prenez garde à ne pas vous piéger vous-même et gardez un oeil sur le temps qui vous est compté !
Pet Club - Inu Daisuki! (Japan)	Pet Club Inu Dai Suki! est un jeu de simulateur de chien domestique comme le célèbre Nintendogs
Pete Sampras Tennis (USA)	Pete Sampras Tennis sur Game Gear vous permet de jouer en simple et en double dans des matchs classiques ou en circuit ATP. Vous pouvez choisir d'incarner Pete Sampras ou bien l'un des 29 autres joueurs et joueuses fictifs. Le jeu à plusieurs est possible, une seule cartouche est nécessaire pour cela.
PGA Tour 96 (USA, Europe)	PGA Tour 96 est une simulation de golf qui a la particularité d'utiliser la licence officielle de ce sport, vous offrant la possibilité de jouer sur des parcours et avec des golfeurs qui existent vraiment.
PGA Tour Golf (USA, Europe)	PGA Tour Golf sur Game Gear est un classique parmi les jeux de golf de l'époque. Le système de frappe en trois temps (démarrer, puissance et effet) vous offre une palette de coups très variés. Dans le mode Tournament, vous serez opposé à 60 adversaires, représentant les meilleurs golfeurs US de l'époque.
PGA Tour Golf II (USA, Europe)	PGA Tour Golf II est un jeu de golf. Par rapport à l'opus précédent, cette mouture ajoute dix joueurs professionnels pour arriver à un total de soixante. La physique de la balle à également subi plusieurs améliorations et les statistiques des joueurs ont été mises à jour. Pas moins de cinq tournois différents vous attendent sur sept parcours complets. La jouabilité repose toujours sur une jauge et un timing en trois temps pour doser à la fois la puissance et la précision.
Phantasy Star Adventure (Japan)	Phantasy Star Adventure sur Game Gear est un jeu d'aventure qui se déroule dans un environnement futuriste. Vous voyagez de planète en planète et de ville en ville au gré de vos rencontres, à la recherche du Dr. Miller, un éminent scientifique, kidnappé dans le but d'exploiter son savoir à de sombres desseins. Des énigmes seront à résoudre mais la majorité du jeu est consacrée aux dialogues et aux décisions que vous prendrez suite à ces conversations.
Phantasy Star Gaiden (Japan)	Phantasy Star Gaiden est un jeu de rôle sur Game Gear, il fait suite au premier épisode Phantasy Star. Alors qu'un démon maléfique a été scellé dans le noyau d'une planète, l'héroïne Mina trouve un artefact qui le délivre malencontreusement. Il s'agit d'un jeu de rôle classique, constitué de villes et de donjons à purifier de toute présence démoniaque.
Phantom 2040 (USA, Europe)	Phantom 2040 est un jeu d'action, qui comme son nom l'indique, est l'adaptation en jeu vidéo du célèbre dessin animé Fantôme 2040 qui fût diffusé à la télévision dans les années 90. Au XVIe siècle, un justicier connu sous le nom du Fantôme fait régner l'ordre dans les dangereuses rues de Bengala. C'est sous ce nom que ce cache Walker Jr, le vingt-quatrième descendant du premier Fantôme, qui s'engage à éliminer un immense complot mené par le consortium Madison. Dans ce titre vous allez devoir traverser des niveaux infestés d'ennemis, qui essayeront de bloquer votre progression. Pour vous aider dans votre mission, vous pourrez compter sur votre grappin, mais aussi différents types d'armes à feu.
Pinball Dreams (USA)	Pinball Dreams est un jeu de Flipper développé à l'origine sur l'Amgia Commodore. Il manque dans la version gamegear la table &quot;Beat Box&quot; et les jackpots sont pour la majorité réduit ce qui baisse les high score par rapport aux autres version. Ce jeu est sortie uniquement au Etats Unis.
Pocket Jansou (Japan)	Pocket Jansou et un jeu de mahjong sortie exclusivement au Japon
Poker Face Paul's Blackjack (USA)	Poker Faced Paul's est une série de quatre jeux vidéo pour Game Gear qui simule différents jeux de carte, tous sorties en 1994. Les jeux individuels sont le Blackjack, le solitaire, le poker et le Gin.
Poker Face Paul's Gin (USA)	Poker Faced Paul's est une série de quatre jeux vidéo pour Game Gear qui simule différents jeux de carte, tous sorties en 1994. Les jeux individuels sont le Blackjack, le solitaire, le poker et le Gin.
Poker Face Paul's Poker (USA)	Poker Faced Paul's est une série de quatre jeux vidéo pour Game Gear qui simule différents jeux de carte, tous sorties en 1994. Les jeux individuels sont le Blackjack, le solitaire, le poker et le Gin.
Poker Face Paul's Solitaire (USA)	Poker Faced Paul's est une série de quatre jeux vidéo pour Game Gear qui simule différents jeux de carte, tous sorties en 1994. Les jeux individuels sont le Blackjack, le solitaire, le poker et le Gin.
Pop Breaker (Japan) (En)	Pop Breaker est un shooting puzzler; peu de power up pour augmenter vos tire, mais de nombreux obstacle pourront vous aider (ou vous bloquer). Par exemple un tir sur un bloc réfléchissant fera un rebond. Les ennemis ont tous un fonctionnement différent, à vous de résoudre le puzzle pour terminer le niveau.
Popeye no Beach Volleyball (Japan)	Ce jeu vidéo implique Popeye et le sport de beach-volley. Le but est de marquer 15 points tout en empêchant l'adversaire de faire de même.
Power Drive (Europe)	Power Drive est un jeu de rallye. Contrairement à la majorité des jeux de voitures, la vue est ici aérienne, comme si la caméra se situait dans un hélicoptère survolant la voiture que vous conduisez. Au tout début, vous avez seulement le choix entre deux véhicules de la plus basse catégorie, mais en gravissant les échelons et en enchaînant les performances, vous obtiendrez de nouveaux bolides.
Power Strike II (Japan, Europe) (En)	Power Strike II est une référence du shoot'em up de l'époque. Après avoir sélectionné l'arme que vous souhaitez pendant le cours du jeu, vous avez la possibilité d'augmenter sa puissance en collectant les bonus que vos adversaires vous laisseront une fois détruits. A chaque fin de niveau, vous devrez trouver la faille des nombreux boss du jeu.
Predator 2 (USA, Europe)	Predator 2 est un jeu vidéo d'action édité par Mirrorsoft en 1991. Il existe plusieurs versions du jeu. La version sur micro-ordinateurs, développée par Arc Developpements, est un jeu de tir de type shooting gallery. Les versions sur consoles Sega sont des jeux de tir de type run and gun en vue de dessus. Il s'agit d'une adaptation du film Predator 2, sorti en 1990.
Primal Rage (USA, Europe)	Primal Rage sur Game Gear est un jeu de combat se situant dans un monde post-apocalyptique. Une météorite a frappé la Terre de plein fouet et un grand chaos en résulte. Sept dieux des temps anciens se réveillent et souhaitent prendre le contrôle de la planète. Combattez avec des personnages aussi originaux que des singes géants ou des dinosaures pour sauver le monde.
Prince of Persia (USA, Europe)	Prince of Persia sur Game Gear est un jeu de plates-formes se déroulant dans le Moyen-Orient. Le joueur contrôle le Prince de Perse qui peut marcher, courir, se baisser, sauter, s'accrocher et combattre à l'épée. Le but est de terminer tous les niveaux pour libérer la princesse dans le temps imparti, c'est-à-dire une heure. Chaque niveau consiste en un donjon de plus en plus grand et parsemé d'embûches (précipices, dalles se dérobant sous les pieds, pics sortant du sol).
Pro Yakyuu '91, The (Japan)	The Pro Yakyuu '91 est un jeu de Baseball sur Game Gear. Entièrement en Japonais, le jeu vous propose d'incarner une équipe de Baseball dans différents modes de jeu.
Pro Yakyuu GG League '94 (Japan)	Pro Yakyuu GG League '94 est un jeu de baseball, suite directe de Pro Yakyuu GG League.
Pro Yakyuu GG League (Japan)	Pro Yakyuu GG League est un jeu de baseball édité par Sega.
Psychic World (Japan)	Psychic World sur Game Gear vous met dans la peau de l'assistante d'un scientifique, dotée de pouvoirs télékinétiques. Vous avez survécu à l'explosion d'une partie du laboratoire d'expériences, duquel des monstres se sont échappés. Votre mission est de retrouver la deuxième assistante du professeur.
Putt & Putter (USA, Europe, Brazil) (En)	Putt & Putter sur Game Gear est un jeu de mini-golf que l'on peut pratiquer seul ou à deux. La présence de nombreux ressorts sur les parcours en fait un mélange entre le jeu de flipper et le jeu de golf classique.
Puyo Puyo (Japan) (En,Ja)	Genre de Tetris mais à la place d'avoir des cubes et ben on a des Puyos. Qu'est ce qu'un Puyo ? Un Blob ? Un haricot ? Aucune idée...
Puyo Puyo Tsuu (Japan)	Puyo Puyo 2 ou Puyo Puyo Ts?? est un jeu vidéo de puzzle développé et édité par Compile, sorti en 1994 sur borne d'arcade, Mega Drive et Game Gear. Il a été adapté sur divers supports ensuite. Le jeu fait suite à Puyo Puyo. Le principe de ce nouveau mode de jeu est de pouvoir contrer les dommages envoyés par les adversaires. Une nouvelle règle, la règle Henka, fait que les puyos dommages sont des pièrres : Phase 1 : Pierre ; Phase 2 : Puyo dommage
Puzzle & Action - Ichidanto-R (Japan)	Puzzle and Action est une série de jeux vidéo développée par Sega entre 1992 et 1996 sur borne d'arcade. La série comprend quatre épisodes : Puzzle and Action: Tant-R, Puzzle and Action: Ichidant-R, Puzzle and Action: Sando-R (sous-titré Treasure Hunt en occident) et Taisen Tanto-R Sashissu!!. Les deux premiers épisodes ont également été édités sur Mega Drive. Nous sommes donc ici en présence du deuxième Opus Les jeux proposent une succession de mini-jeux mettant en ?uvre la logique et/ou les réflexes dans une ambiance décalé.
