#name	crc	size	key
Iron Man X-O Manowar in Heavy Metal (USA)	847ae5ce	524288	Iron Man X-O Manowar in Heavy Metal (USA)
Itchy & Scratchy Game, The (USA, Europe)	44e7e2da	262144	Itchy & Scratchy Game, The (USA, Europe)
J.League GG Pro-Striker '94 (Japan)	a12a28a0	524288	J.League GG Pro-Striker '94 (Japan)
J.League Soccer - Dream Eleven (Japan)	abddf0eb	524288	J.League Soccer - Dream Eleven (Japan)
James Bond 007 - The Duel (Europe)	881a4524	262144	James Bond 007 - The Duel (Europe)
James Bond 007 - The Duel (Europe) (Beta)	f8c31c15	262144	James Bond 007 - The Duel (Europe)
James Pond 3 - Operation Starfi5h (Europe)	68bb7f71	524288	James Pond 3 - Operation Starfi5h (Europe)
James Pond II - Codename RoboCod (Europe)	c2f7928b	524288	James Pond II - Codename RoboCod (USA)
James Pond II - Codename RoboCod (USA)	9fb5c155	524288	James Pond II - Codename RoboCod (USA)
Jeopardy! (USA)	d7820c21	262144	Jeopardy! (USA)
Jeopardy! (USA) (Beta)	5ab12961	262144	Jeopardy! (USA)
Jeopardy! - Sports Edition (USA)	2dd850b7	262144	Jeopardy! - Sports Edition (USA)
Joe Montana Football (Japan, Brazil) (En) (Rev 1)	4a98678b	262144	Joe Montana Football (USA, Europe)
Joe Montana Football (USA, Europe)	2e01ba6c	262144	Joe Montana Football (USA, Europe)
Journey from Darkness - Strider Returns (USA, Europe)	1ebfa5ca	262144	Journey from Darkness - Strider Returns (USA, Europe)
Journey from Darkness - Strider Returns (USA, Europe) (Beta)	11085829	262144	Journey from Darkness - Strider Returns (USA, Europe)
Judge Dredd (USA, Europe)	04d23fc4	524288	Judge Dredd (USA, Europe)
Junction (Japan) (En)	a8ef36a7	131072	Junction (USA)
Junction (USA)	32abaa02	131072	Junction (USA)
Jungle Book, The (Europe)	90100884	262144	Jungle Book, The (USA)
Jungle Book, The (USA)	30c09f31	262144	Jungle Book, The (USA)
Jungle Strike (USA)	d51642b0	524288	Jungle Strike (USA)
Jurassic Park (Japan)	2f536ae3	524288	Jurassic Park (USA, Europe, Brazil) (En)
