#name	crc	size	key
Sonic the Hedgehog CD (Japan) (Demo)	c5f52249	4590	Sonic the Hedgehog CD (Japan)
SoulStar & Battlecorps (Europe) (Demo)	e68814c5	596	SoulStar & Battlecorps (Europe) (Demo)
SoulStar (Europe) (Demo)	71a65b1a	431	SoulStar (USA)
SoulStar (Europe) (En,Fr,De)	8dab3aef	1751	SoulStar (USA)
SoulStar (Japan)	7496cf96	1892	SoulStar (USA)
SoulStar (USA)	abd6f11a	1858	SoulStar (USA)
Space Ace (USA)	2d1fa0f5	200	Space Ace (USA)
Space Ace (USA) (Demo)	2520bee7	111	Space Ace (USA)
Space Adventure, The - Cobra - The Legendary Bandit (Europe)	c8fb2919	706	Space Adventure, The - Cobra - The Legendary Bandit (USA)
Space Adventure, The - Cobra - The Legendary Bandit (USA)	169f26eb	760	Space Adventure, The - Cobra - The Legendary Bandit (USA)
Star Wars - Rebel Assault (Europe)	fb8c31ea	261	Star Wars - Rebel Assault (USA)
Star Wars - Rebel Assault (Europe) (Demo) (Mega Power)	7523bf90	301	Star Wars - Rebel Assault (USA)
Star Wars - Rebel Assault (Europe) (Demo) (Sega Pro)	3e265dd8	297	Star Wars - Rebel Assault (USA)
Star Wars - Rebel Assault (Japan)	62ab3f80	259	Star Wars - Rebel Assault (USA)
Star Wars - Rebel Assault (USA)	607886c6	255	Star Wars - Rebel Assault (USA)
Star Wars - Rebel Assault (USA) (Limited Run Games)	39203248	295	Star Wars - Rebel Assault (USA)
Starblade (Europe)	75260546	229	Starblade (USA)
Starblade (Japan)	b06f20bd	227	Starblade (USA)
Starblade (USA)	ae85834b	200	Starblade (USA)
Stellar-Fire (USA)	dcd7cf9a	2378	Stellar-Fire (USA)
Supreme Warrior (Europe) (Disc 1)	cb8eb517	259	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (Europe) (Disc 1) (Mega-CD 32X)	990e1b5f	287	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (Europe) (Disc 2)	9e6eaebb	259	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (Europe) (Disc 2) (Mega-CD 32X)	b6cb860c	287	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (USA) (Disc 1) (Fire & Earth)	3feb6493	283	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (USA) (Disc 1) (Fire & Earth) (Alt)	7d6193b1	295	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (USA) (Disc 1) (Fire & Earth) (Sega CD 32X)	dacb831b	311	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu)	70578bd0	287	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu) (Sega CD 32X)	60d75199	315	Supreme Warrior (USA) (Disc 1) (Fire & Earth)
Surgical Strike (Brazil) (Sega CD 32X)	5046e80c	378	Surgical Strike (USA)
Surgical Strike (Europe)	67137470	336	Surgical Strike (USA)
Surgical Strike (Japan)	7a123bcb	356	Surgical Strike (USA)
Surgical Strike (USA)	25cd3571	350	Surgical Strike (USA)
Surgical Strike (USA) (Alt)	1c577645	345	Surgical Strike (USA)
Switch (Japan)	24f07b4f	5019	Switch (Japan)
Syndicate (Europe) (En,Fr,De)	ebc4ba50	743	Syndicate (Europe) (En,Fr,De)
Tenbu Mega CD Special (Japan)	425a1bb0	1112	Tenbu Mega CD Special (Japan)
Tenkafubu - Eiyuutachi no Houkou (Japan)	e88322f8	2570	Tenkafubu - Eiyuutachi no Houkou (Japan)
Terminator, The (Europe)	3d42f120	1195	Terminator, The (USA)
Terminator, The (USA)	5f9f4e4b	1165	Terminator, The (USA)
Theme Park (Europe) (En,Fr,De,Es)	6269f7bc	2676	Theme Park (Europe) (En,Fr,De,Es)
Third World War (USA)	9179cb09	6501	Third World War (USA)
Thunder Storm FX (Japan)	80e087fc	241	Thunder Storm FX (Japan)
Thunderhawk (Europe) (Demo)	d0d1a038	443	Thunderhawk (Europe) (En,Fr,De,Es) (RE)
Thunderhawk (Europe) (Demo) (Mega Power, Sega Pro)	ce942a28	656	Thunderhawk (Europe) (En,Fr,De,Es) (RE)
Thunderhawk (Europe) (En,Fr,De,Es) (RE)	92452e07	1613	Thunderhawk (Europe) (En,Fr,De,Es) (RE)
Thunderhawk (Japan)	f4ae0600	1236	Thunderhawk (Europe) (En,Fr,De,Es) (RE)
Thunderhawk (Japan) (Demo)	9a4d410f	365	Thunderhawk (Europe) (En,Fr,De,Es) (RE)
Time Gal (Europe)	70dba7fd	204	Time Gal (USA)
Time Gal (Japan)	a50da29e	202	Time Gal (USA)
Time Gal (USA)	014bd3e0	221	Time Gal (USA)
TimeCop (Europe) (Demo)	8899227c	239	TimeCop (Europe) (Demo)
Tomcat Alley (Australia)	1d2cf25b	241	Tomcat Alley (USA)
Tomcat Alley (Europe)	cd67e564	235	Tomcat Alley (USA)
Tomcat Alley (France)	626db960	235	Tomcat Alley (USA)
Tomcat Alley (Germany)	810e4b15	237	Tomcat Alley (USA)
Tomcat Alley (Japan)	e768b966	210	Tomcat Alley (USA)
Tomcat Alley (Spain)	7b65a047	233	Tomcat Alley (USA)
Tomcat Alley (USA)	3106e238	206	Tomcat Alley (USA)
Tomcat Alley (USA) (Alt)	9ed3a243	241	Tomcat Alley (USA)
Trivial Pursuit (USA)	536b2c6b	235	Trivial Pursuit (USA)
Ultraverse Prime (USA)	60c43b40	1854	Ultraverse Prime (USA)
Urusei Yatsura - Dear My Friends (Japan)	94be6e3b	430	Urusei Yatsura - Dear My Friends (Japan)
Urusei Yatsura - Dear My Friends (Japan) (Demo)	d3d46675	474	Urusei Yatsura - Dear My Friends (Japan)
Vay (USA)	47a228e8	2293	Vay (USA)
Vay - Ryuusei no Yoroi (Japan)	b0351491	2107	Vay - Ryuusei no Yoroi (Japan)
WWF - Rage in the Cage (Europe)	a98b3ef9	255	WWF - Rage in the Cage (USA)
WWF - Rage in the Cage (USA)	441f81ae	249	WWF - Rage in the Cage (USA)
WWF Mania Tour - WWF - Rage in the Cage (Japan)	d3284176	264	WWF Mania Tour - WWF - Rage in the Cage (Japan)
Wakusei Woodstock - Funky Horror Band (Japan)	6e6934b7	700	Wakusei Woodstock - Funky Horror Band (Japan)
Warau Salesman (Japan)	90180d76	353	Warau Salesman (Japan)
Wheel of Fortune (USA)	a383dffe	910	Wheel of Fortune (USA)
Who Shot Johnny Rock (USA)	788f141f	245	Who Shot Johnny Rock (USA)
Wild Woody (USA)	fd8e14cf	2114	Wild Woody (USA)
Wing Commander (Japan)	17ea2a2c	816	Wing Commander (USA)
Wing Commander (USA)	47b303b2	804	Wing Commander (USA)
Winning Post (Japan)	0a09b085	2167	Winning Post (Japan)
WireHead (Europe) (Beta) (1995-09-12)	08904ecc	244	WireHead (USA)
WireHead (USA)	2ec162e1	221	WireHead (USA)
Wolfchild (Europe)	5cb8cc95	1248	Wolfchild (USA)
Wolfchild (Japan)	9157f327	1237	Wolfchild (USA)
Wolfchild (USA)	1daaaa40	1215	Wolfchild (USA)
