#key	style	ss_system_id
Smurfs, The (Europe) (En,Fr,De,Es,It)	box-2D	20
Snatcher (USA)	box-2D	20
Software Toolworks' Star Wars Chess, The (USA)	box-2D	20
Sol-Feace (USA) (RE)	box-2D	20
Sonic CD (USA)	box-2D	20
Sonic the Hedgehog CD (Japan)	box-2D	20
SoulStar & Battlecorps (Europe) (Demo)	box-2D	20
SoulStar (USA)	box-2D	20
Space Ace (USA)	box-2D	20
Space Adventure, The - Cobra - The Legendary Bandit (USA)	box-2D	20
Star Wars - Rebel Assault (USA)	box-2D	20
Starblade (USA)	box-2D	20
Stellar-Fire (USA)	box-2D	20
Supreme Warrior (USA) (Disc 1) (Fire & Earth)	box-2D	20
Surgical Strike (USA)	box-2D	20
Switch (Japan)	box-2D	20
Syndicate (Europe) (En,Fr,De)	box-2D	20
Tenbu Mega CD Special (Japan)	box-2D	20
Tenkafubu - Eiyuutachi no Houkou (Japan)	box-2D	20
Terminator, The (USA)	box-2D	20
Theme Park (Europe) (En,Fr,De,Es)	box-2D	20
Third World War (USA)	box-2D	20
Thunder Storm FX (Japan)	box-2D	20
Thunderhawk (Europe) (En,Fr,De,Es) (RE)	box-2D	20
Time Gal (USA)	box-2D	20
TimeCop (Europe) (Demo)	box-2D	20
Tomcat Alley (USA)	box-2D	20
Trivial Pursuit (USA)	box-2D	20
Ultraverse Prime (USA)	box-2D	20
Urusei Yatsura - Dear My Friends (Japan)	box-2D	20
Vay (USA)	box-2D	20
Vay - Ryuusei no Yoroi (Japan)	box-2D	20
WWF - Rage in the Cage (USA)	box-2D	20
WWF Mania Tour - WWF - Rage in the Cage (Japan)	box-2D	20
Wakusei Woodstock - Funky Horror Band (Japan)	box-2D	20
Warau Salesman (Japan)	box-2D	20
Wheel of Fortune (USA)	box-2D	20
Who Shot Johnny Rock (USA)	box-2D	20
Wild Woody (USA)	box-2D	20
Wing Commander (USA)	box-2D	20
Winning Post (Japan)	box-2D	20
WireHead (USA)	box-2D	20
Wolfchild (USA)	box-2D	20
Wonder Dog (USA) (RE)	box-2D	20
WonderMega Collection (Japan) (Rev 2)	box-2D	20
World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)	box-2D	20
Yumemi Mystery Mansion (Europe) (Made in EU)	box-2D	20
Yumemi Yakata no Monogatari (Japan)	box-2D	20
Yumimi Mix (Japan)	box-2D	20
