#key	name	year	genre	developer	players
European Club Soccer (Europe)	World Trophy Soccer	1992	Sports/Sports / Football (Soccer)	Krisalis Software	1-2
Evander Holyfield's 'Real Deal' Boxing (World)	Evander 'Real Deal' Holyfield's Boxing	1992	Sports / Boxing/Sports	Acme Animation	1-2
Ex-Mutants (USA, Europe)	Ex-Mutants	1992	Platform	Malibu Games	1
Exile (World) (Evercade)	Exile	1991	Role Playing Game	Riot	1
Exo Squad (USA)	Exo Squad	1995	Platform / Shooter Scrolling/Platform	Playmates Interactive	1-2
F-117 Night Storm (USA, Europe)	F-117 Night Storm	1993	Simulation	Electronic Arts	1
F-15 Strike Eagle II (USA)	F-15 Strike Eagle II	1993	Shooter / Plane/Shooter	MicroProse	1
F-22 Interceptor - Advanced Tactical Fighter (USA, Europe) (F-202)	F-22 Interceptor	1991	Shooter / Plane/Shooter	Victor Interactive Software	1
F1 - World Championship Edition (Europe)	F1 World Championship Edition	1995	Racing, Driving	Peakstar Software	1-2
F1 Circus MD (Japan)	F1 Circus MD	1991	Racing, Driving	Micronics	1
Faery Tale Adventure, The (USA, Europe)	The Faery Tale Adventure	1991	Role Playing Game	New World Computing	1
Family Feud (USA)	Family Feud	1993	Quiz	Eurocom	1-2
Fantasia (USA, Europe)	Fantasia	1991	Platform	Infogrames	1
Fantastic Dizzy (USA, Europe) (En,Fr,De,Es,It)	Fantastic Dizzy	1993	Platform	Codemasters	1
Fantasy Pinball (Brazil) (Mega Drive 4)	Fantasy Pinball	2005	Pinball	Tectoy	1-2
Fantasy Zone (World) (Mega Drive Mini 2, Genesis Mini 2)	Fantasy Zone	2022	Shoot'em Up	SEGA	1-2
Fastest 1 (Japan) (En)	Fastest 1	1991	Racing, Driving	Human Entertainment	1-2
Fatal Fury (USA)	Fatal Fury	1993	Fighting / Versus/Fighting	Gaibrain	1-2
Fatal Fury 2 (USA, Korea) (En)	Fatal Fury 2	1994	Fighting / Versus/Fighting	SNK	1-2
Fatal Labyrinth (USA, Europe) (En,Ja)	Fatal Labyrinth	1991	Role Playing Game	SEGA	1
Fatal Rewind (USA, Europe)	Fatal Rewind	1991	Platform	Bizarre Creations	1-2
Ferias Frustradas do Pica Pau (Brazil)	Ferias Frustradas Do Pica-pau	1996	Platform	Tectoy	1
Ferrari Grand Prix Challenge (USA)	Ferrari Grand Prix Challenge	1992	Racing, Driving	Aisystem Tokyo	1-2
Fica 1 (Brazil) (Mega Drive 4)	Checker	2003	Board game	Devworks Game Technology	1
Fido Dido (USA) (Proto)	Fido Dido	1993	Platform	Teeny Weeny Games	1
FIFA 98 - Road to World Cup (Europe) (En,Fr,Es,It,Sv)	FIFA 98 : Road to World Cup	1997	Sports / Football (Soccer)/Sports	EA Sports	1-4
FIFA International Soccer (USA, Europe) (En,Fr,De,Es)	FIFA International Soccer	1993	Sports / Football (Soccer)/Sports	Extended Play Productions	1-4
FIFA Soccer 95 (USA, Europe) (En,Fr,De,Es)	FIFA Soccer 95	1994	Sports / Football (Soccer)/Sports	Extended Play Productions	1-4
FIFA Soccer 96 (USA, Europe) (En,Fr,De,Es,It,Sv)	FIFA Soccer 96	1995	Sports / Football (Soccer)/Sports	Extended Play Productions	1-4
FIFA Soccer 97 (USA, Europe) (En,Fr,De,Es,It,Sv)	FIFA Soccer 97	1996	Sports / Football (Soccer)/Sports	XYZ	1-4
Fighting Masters (USA)	Fighting Masters	1992	Fighting	Almanic	1-2
Final Zone (World) (Evercade)	Final Zone	1990	Shooter	Wolf Team	1
Fire Mustang (Japan)	Fire Mustang	1991	Shoot'em Up / Horizontal/Shoot'em Up	Taito	1
Fire Shark (World) (Retro-Bit)	Fire Shark	1990	Shoot'em Up / Vertical/Shoot'em Up	Toaplan	1
Flash Point (Japan) (En) (Proto)	Flash Point	1993	Puzzle	Zemina	1-2
Flashback - The Quest for Identity (USA) (En,Fr)	Flashback : The Quest for Identity	1993	Platform	Delphine Software International	1
Flicky (USA, Europe)	Flicky	1991	Platform/Platform / Run & Jump	SEGA	1
Flink (Europe) (En,Fr,De)	Flink	1994	Platform/Adventure	Psygnosis	1
Flintstones, The (USA) (En-US,En-GB,Fr,De,Es,It) (Ocean) (Sega Channel)	The Flintstones	1993	Platform	Taito	1
Flintstones, The (USA) (Taito)	The Flintstones	1993	Platform	Taito	1
Flux (Europe) (Program)	ZZZ(notgame):Flux	1995		EXP	
Forca Alienigena (Brazil)	Forca Alienigena	2002	Shooter / Space Invaders Like/Shooter	Devworks Game Technology	1
Foreman for Real (World)	Foreman For Real	1995	Sports / Boxing/Sports	Software Creations	1-8
Forgotten Worlds (World) (En,Ja)	Forgotten Worlds	1990	Shoot'em Up / Horizontal/Shoot'em Up	Capcom	1-2
Formula One (USA)	Formula One	1993	Racing, Driving	Domark	1-2
Frank Thomas Big Hurt Baseball (USA, Europe)	Frank Thomas Big Hurt Baseball	1995	Sports / Baseball/Sports	Acclaim Entertainment	1-2
Frog Dude (Europe) (Proto)	Frog Dude	2014	Platform	Twilight	1
Frogger (USA)	Frogger	1998	Platform	Morning Star Multimedia	1-2
From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Japan)	From TV Animation Slam Dunk : Kyougou Makkou Taiketsu!	1995	Sports / Basketball/Sports	Bandai	1-2
Fun 'n' Games (USA)	Fun 'n' Games	1993	Casual Game	Leland Interactive Media	1
Fushigi no Umi no Nadia (Japan)	Fushigi no Umi no Nadia	1991	Adventure	Namcot	1
G-LOC - Air Battle (World)	G-LOC Air Battle	1993	Shooter / Plane, FPV/Shooter	Probe Entertainment	1
Gadget Twins (USA)	Gadget Twins	1992	Shoot'em Up / Horizontal/Shoot'em Up	Imagitec Design	1-2
Gaiares (World) (Evercade)	Gaiares	1990	Shoot'em Up / Horizontal/Shoot'em Up	Telenet	1
Gain Ground (USA)	Gain Ground	1991	Strategy	SEGA	1-2
Galaxy Force II (Japan) (En)	Galaxy Force II	1992	Shooter / Plane, TPV/Shooter	CRI	1
Gambler Jiko Chuushinha - Katayama Masayuki no Mahjong Doujou (Japan)	Gambler Jiko Chuushinha : Katayama Masayuki no Mahjong Doujou	1990	Mahjong/Asiatic board game	Game Arts	1
Game Genie (USA, Europe) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Game no Kanzume Otokuyou (Japan) (Sega Channel)	Game no Kandume Otokuyou	1994	Compilation	SEGA	1-2
Garfield - Caught in the Act (USA, Europe)	Garfield : Caught in the Act	1995	Platform	SEGA	1
Garfield - The Lost Levels (USA) (Sega Channel)	Garfield : Caught in the Act	1995	Platform	SEGA	1
Gargoyles (USA)	Gargoyles	1995	Platform	Buena Vista Interactive	1
Garry Kitchen's Super Battletank - War in the Gulf (USA)	Garry Kitchen's Super Battletank : War in the Gulf	1992	Shooter / Vehicle, FPV/Shooter	Absolute Entertainment	1
Gauntlet IV (USA, Europe) (En,Ja)	Gauntlet IV	1993	Action / Labyrinth/Action	Tengen	1-4
Gemfire (USA)	Gemfire	1992	Strategy	Koei	1-2
GEMS (USA) (Proto) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
General Chaos (USA, Europe)	General Chaos	1994	Strategy	Game Refuge	1-4
Generations Lost (USA, Europe)	Generations Lost	1994	Platform	Time Warner Interactive	1
Genghis Khan II - Clan of the Gray Wolf (USA)	Genghis Khan II : Clan of the Gray Wolf	1993	Strategy	Koei	1-2
Gensou Senki Kokou no Ryuu - Crying Dragon (Japan) (Proto)	Gensou Senki Kokou no Ryuu : Crying Dragon	2019	Role Playing Game	SEGA	1
George Foreman's KO Boxing (USA)	George Foreman's KO Boxing	1992	Sports / Boxing/Sports	Flying Edge	1-2
Ghostbusters (USA, Europe) (En,Ja)	Ghostbusters	1990	Platform	Compile	1
Ghouls'n Ghosts (Japan, USA) (En,Ja)	Ghouls'n Ghosts	1989	Platform	Capcom	1
Go Net (Japan)	Go Net	1992	Go/Asiatic board game	Aisystem Tokyo	1
Gods (USA)	Gods	1992	Platform	Graftgold Creative Software	1
Golden Axe (World)	Golden Axe	1990	Beat'em Up	Team Shinobi	1-2
Golden Axe II (World)	Golden Axe II	1992	Beat'em Up	SEGA	1-2
Golden Axe III (Japan) (En)	Golden Axe III	1993	Beat'em Up	SEGA	1-2
Goofy's Hysterical History Tour (USA)	Goofy's Hysterical History Tour	1993	Platform	Imagineer	1
Gouketsuji Ichizoku (Japan)	Gouketsuji Ichizoku	1994	Fighting	Atlus	2
Granada (World) (Evercade)	Granada	1990	Shoot'em Up	Wolf Team	1
Great Circus Mystery Starring Mickey & Minnie, The (USA)	The Great Circus Mystery Starring Mickey & Minnie	1995	Platform	Capcom	1-2
Great Waldo Search, The (USA)	The Great Waldo Search	1992	Strategy	Radiance Software	1-2
Greatest Heavyweights (USA)	Greatest Heavyweights	1993	Sports / Boxing/Sports	Acme Animation	1-2
Greendog - The Beached Surfer Dude! (USA, Europe)	Greendog : The Beached Surfer Dude!	1992	Platform	Data Design	1
Grind Stormer (USA)	Grind Stormer	1994	Shoot'em Up / Vertical/Shoot'em Up	Toaplan	1
Growl (USA)	Growl	1991	Beat'em Up	ITL	1
Guerra dos Monstros (Brazil) (Mega Drive 4)	Guerra Dos Monstros	2005	Playing cards	Tectoy	1
Gunship (Europe)	Gunship	1994	Shoot'em Up	U.S. Gold	1
Gunstar Heroes (USA)	Gunstar Heroes	1993	Platform / Shooter Scrolling/Platform	Treasure	1-2
Gynoug (World) (Ratalaika Games)	Wings of Wor	1991	Shoot'em Up / Horizontal/Shoot'em Up	Masaya Games	1
Hard Drivin' (World)	Hard Drivin'	1990	Racing, Driving	Atari	1
HardBall '94 (USA, Europe)	HardBall '94	1994	Sports / Baseball/Sports	MindSpan	1-2
HardBall '95 (USA)	HardBall '95	1995	Sports / Baseball/Sports	MindSpan	1-2
Haunting Starring Polterguy (USA, Europe)	Haunting Starring Polterguy	1993	Action / Adventure/Action	Electronic Arts	1-2
Head-On Soccer (USA)	Head-On Soccer	1995	Sports / Football (Soccer)/Sports	U.S. Gold	2
Heavy Nova (USA)	Heavy Nova	1992	Platform	Holocronet	1-2
Heavy Unit - Mega Drive Special (Japan) (En)	Heavy Unit : Mega Drive Special	1990	Shoot'em Up / Horizontal/Shoot'em Up	Kaneko	1
Hellfire (World) (Retro-Bit)	Hellfire	1990	Shoot'em Up / Horizontal/Shoot'em Up	Toaplan	1
Herzog Zwei (USA, Europe)	Herzog Zwei	1988	Strategy	Technosoft	1-2
Hexagonos (Brazil) (Mega Drive 4)	Hexagonos	2005	Board game	Tectoy	1-2
High Seas Havoc (USA) (En,Ja)	High Seas Havoc	1993	Platform/Adventure	Data East	1
Hit the Ice - VHL - The Official Video Hockey League (USA)	Hit the Ice : The Video Hockey League	1992	Sports / Hockey/Sports	Taito	1-2
Home Alone (USA, Europe)	Home Alone	1992	Adventure	Brian A. Rice	1
Home Alone 2 - Lost in New York (USA)	Home Alone 2 : Lost in New York	1993	Platform	Interactive Designs	1
Honoo no Toukyuuji - Dodge Danpei (Japan)	Honoo no Toukyuuji : Dodge Danpei	1992	Sports / Dodgeball/Sports	SEGA	1-2
Hook (USA)	Hook	1993	Platform	Sony	1
Hoops Shut Up and Jam 2 (World) (Evercade)	Barkley Shut Up and Jam 2	1995	Sports / Basketball/Sports	Accolade	1-4
Hoops Shut Up and Jam! (World) (Evercade)	Barkley : Shut Up and Jam!	1994	Sports / Basketball/Sports	Accolade	1-4
Humans, The (USA)	The Humans	1992	Thinking	GameTek	1
Hurricanes (Europe)	Hurricanes	1994	Platform	Arc Developments Limited	1-2
Hybrid Front, The (Japan)	The Hybrid Front	1994	Strategy	SEGA	1
Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan)	Hyokkori Hyoutan-jima : Daitouryou wo Mezase!	1992	Strategy	JSH	1-4
Hyper Marbles (Japan) (Sega Game Toshokan)	Hyper Marbles	1991	Sports	SEGA	1-2
Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (Sega Game Toshokan)	Ikasuze! Koi no Doki Doki Penguin Land MD	1992	Puzzle	SEGA	1
IMG International Tour Tennis (USA, Europe)	IMG International Tour Tennis	1994	Sports / Tennis/Sports	High Score Productions	1-4
Immortal, The (World) (Evercade)	The Immortal	1991	Adventure	Sandcastle	1
Incredible Crash Dummies, The (USA, Europe)	The Incredible Crash Dummies	1993	Platform	Gray Matter	1
Incredible Hulk, The (USA, Europe)	The Incredible Hulk	1994	Platform	U.S. Gold	1
Indiana Jones and the Last Crusade (USA)	Indiana Jones and the Last Crusade	1992	Platform	U.S. Gold	1
Insector X (USA)	Insector X	1990	Shoot'em Up / Horizontal/Shoot'em Up	Sage's Creation	1
Instruments of Chaos Starring Young Indiana Jones (USA)	Instruments of Chaos Starring Young Indiana Jones	1994	Platform	Brian A. Rice	1
International Rugby (Europe)	International Rugby	1993	Sports / Rugby/Sports	Domark	1-2
International Sensible Soccer (Europe) (En,Fr,De,It)	Sensible Soccer : International Edition	1994	Sports / Football (Soccer)/Sports	Renegade Software	8+
International Superstar Soccer Deluxe (Europe, Brazil) (En)	International Superstar Soccer Deluxe	1996	Sports / Football (Soccer)/Sports	Konami	1-8
Iron Hammer (USA) (Sega Channel)	Iron Hammer	1996	Shooter / Vehicle, FPV/Shooter	NovaLogic	1
It Came from the Desert (USA) (Proto)	It Came from the Desert	1989	Adventure	Cinemaware	1
Itchy & Scratchy Game, The (USA) (Proto)	The Itchy & Scratchy Game	1995	Platform	Bits Studios	
Izzy's Quest for the Olympic Rings (USA, Europe)	Izzy's Quest for the Olympic Rings	1995	Platform	Alexandria	1
J. League Champion Soccer (Japan)	World Trophy Soccer	1992	Sports/Sports / Football (Soccer)	Krisalis Software	1-2
J. League Pro Striker (Japan)	J. League Pro Striker	1993	Sports / Football (Soccer)/Sports	SEGA	1-4
J. League Pro Striker 2 (Japan)	J. League Pro Striker 2	1994	Sports / Football (Soccer)/Sports	SEGA	1-4
J. League Pro Striker Perfect (Japan)	J. League Pro Striker Kanzenban	1993	Sports / Football (Soccer)/Sports	SEGA	1-4
Jack Nicklaus' Power Challenge Golf (USA, Europe)	Jack Nicklaus' Power Challenge Golf	1993	Sports / Golf/Sports	Accolade	1-4
James 'Buster' Douglas Knockout Boxing (USA, Europe)	James 'Buster' Douglas Knockout Boxing	1990	Sports / Boxing/Sports	Taito	1-2
James Bond 007 - The Duel (USA)	James Bond 007 : The Duel	1993	Platform	Domark	1
James Pond - Underwater Agent (USA, Europe)	James Pond : Underwater Agent	1991	Platform	Electronic Arts	1
James Pond 3 (USA, Europe)	James Pond 3 : Operation Starfish	1993	Platform	Millennium Interactive	1
James Pond II - Codename - Robocod (USA, Europe)	James Pond II : Codename, Robocod	1993	Platform	Vectordean	1
Jammit (USA)	Jammit	1994	Sports / Basketball/Sports	GTE Entertainment	1-2
Janou Touryuumon (Japan)	Janou Touryuumon	1993	Asiatic board game	Game Arts	1
Jantei Monogatari (Japan)	Jantei Monogatari	1991	Strategy	Atlus	1
Jelly Boy (Europe) (Proto)	Jelly Boy	1995	Platform	Probe Software	1
Jennifer Capriati Tennis (USA)	Jennifer Capriati Tennis	1992	Sports / Tennis/Sports	System Sacom	1-2
Jeopardy! (USA)	Jeopardy!	1992	Quiz	Park Place Productions	1-3
Jeopardy! - Deluxe Edition (USA)	Jeopardy! : Deluxe Edition	1993	Quiz	Park Place Productions	1-3
Jeopardy! - Sports Edition (USA)	Jeopardy! : Sports Edition	1993	Quiz	Slapdash Games	1-3
Jerry Glanville's Pigskin Footbrawl (USA)	Jerry Glanville's Pigskin Footbrawl	1990	Sports / Football (American)/Sports	Developer Resources	1-2
Jewel Master (USA, Europe)	Jewel Master	1991	Platform	SEGA	1
Jim Power - The Lost Dimension in 3D (World)	Jim Power : The Lost Dimension in 3D	2021	Platform	Loriciel	1
Jimmy White's Whirlwind Snooker (Europe)	Jimmy White's Whirlwind Snooker	1994	Sports / Pool/Sports	Virgin Interactive Entertainment	1-2
Joe & Mac (USA)	Joe & Mac	1991	Platform	Eden Entertainment Software	1-2
Joe Montana Football (World)	Joe Montana Football	1990	Sports / Football (American)/Sports	Park Place Productions	1-2
Joe Montana II - Sports Talk Football (World)	Joe Montana II : Sports Talk Football	1991	Sports / Football (American)/Sports	Blue Sky Software	1-2
John Madden Football '92 (USA, Europe)	John Madden Football '92	1991	Sports / Football (American)/Sports	Electronic Arts	1-2
John Madden Football '93 (USA, Europe)	John Madden Football '93	1992	Sports / Football (American)/Sports	Electronic Arts	1-2
John Madden Football (USA, Europe)	John Madden Football	1990	Sports / Football (American)/Sports	Park Place Productions	1-2
John Madden Football - Championship Edition (USA)	John Madden Football : Championship Edition	1992	Sports / Football (American)/Sports	Electronic Arts	1-2
Jordan vs Bird (USA, Europe)	Jordan vs Bird	1992	Sports / Basketball/Sports	Electronic Arts	1-2
Journey from Darkness - Strider Returns (USA)	Strider Returns : Journey from Darkness	1993	Platform / Fighter Scrolling/Platform	Tiertex	1
Judge Dredd (World)	Judge Dredd	1995	Platform / Shooter Scrolling/Platform	Probe Software	1
Junction (Japan, USA) (En)	Junction	1990	Puzzle/Strategy	Micronet	1
Jungle Book, The (World) (Disney Classic Games)	The Jungle Book	1994	Platform	Virgin	1
Jungle Strike (USA, Europe)	Jungle Strike : The Sequel to Desert Strike	1993	Shooter / Plane/Shooter/Shoot'em Up	High Score Productions	1
Junte 4 (Brazil) (Mega Drive 4)	Junte Quatro	2003	Puzzle	Devworks Game Technology	1-2
Jurassic Park (USA)	Jurassic Park	1993	Adventure	Tectoy	1
Jurassic Park - Rampage Edition (USA, Europe)	Jurassic Park : Rampage Edition	1994	Platform	BlueSky Software	1
Justice League Task Force (World)	Justice League Task Force	1995	Fighting	Condor	1-2
Juuouki (Japan) (En)	Altered Beast	1989	Beat'em Up	SEGA	1-2
Ka-Ge-Ki - Fists of Steel (USA)	Ka-Ge-Ki : Fists of Steel	1991	Fighting	Kaneko	1
Kawasaki Superbike Challenge (USA, Europe)	Kawasaki Superbike Challenge	1994	Motorcycle race FPV/Racing, Driving	Lankhor	1-2
Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It)	Kick Off 3 : European Challenge	1994	Sports / Football (Soccer)/Sports	Anco	1-2
Kid Chameleon (World) (Mega Drive PlayTV)	Kid Chameleon	1992	Platform	SEGA	1-2
Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan)	Kidou Keisatsu Patlabor : 98-Shiki Kidou Seyo!	1992	Adventure	Ma-Ba	1
King of the Monsters (USA)	King of the Monsters	1991	Fighting	SNK	1-2
King of the Monsters 2 (USA)	King of the Monsters 2	1993	Fighting	Takara	1-2
King Salmon - The Big Catch (USA)	King Salmon : The Big Catch	1993	Fishing/Hunting and Fishing	SNK	1
King's Bounty - The Conqueror's Quest (USA, Europe)	King's Bounty : The Conqueror's Quest	1991	Role Playing Game	New World Computing	1
Kishi Densetsu (Japan)	Kishi Densetsu	1993	Strategy	Kodansha	1
Kiss Shot (Japan) (Sega Game Toshokan)	Kiss Shot	1992	Sports / Pool/Sports	SEGA	1-4
Klax (Japan) (Namco)	Klax	1991	Puzzle/Strategy	Tengen	1
Klax (USA, Europe) (Tengen)	Klax	1991	Puzzle/Strategy	Tengen	1
Klondike (USA) (Sega Channel)	Klondike	1996	Playing cards	Skyworks Studios	1
Krusty's Super Fun House (USA, Europe)	Krusty's Super Fun House	1993	Platform	Audiogenic Software	1
Kyuukai Douchuuki (Japan)	Kyuukai Douchuuki	1991	Sports / Baseball/Sports	Namco	1-2
La Russa Baseball 95 (USA, Australia)	La Russa Baseball 95	1994	Sports / Baseball/Sports	High Score Productions	1-2
Lakers versus Celtics and the NBA Playoffs (USA, Europe)	Lakers versus Celtics and the NBA Playoffs	1990	Sports / Basketball/Sports	Electronic Arts	1-2
Landstalker (USA)	Landstalker	1993	Role Playing Game	Climax	1
Langrisser II (Japan)	Langrisser II	1994	Role Playing Game	Masaya Games	1
Last Action Hero (USA)	Last Action Hero	1993	Beat'em Up	Bits Studios	1
Last Battle (USA, Europe, Korea) (En)	Last Battle	1989	Beat'em Up	SEGA	1
Lawnmower Man, The (USA, Europe)	The Lawnmower Man	1994	Fighting	Sales Curve	1-2
Legend of Galahad, The (USA, Europe)	Galahad	1992	Platform	Psygnosis	1
Lemmings (USA)	Lemmings	1992	Strategy	DMA Design	1-2
Lemmings 2 - The Tribes (USA)	Lemmings 2 : The Tribes	1994	Puzzle	DMA Design	1
Lethal Enforcers (USA)	Lethal Enforcers	1993	Lightgun Shooter	Konami	1-2
Lethal Enforcers II - Gun Fighters (USA)	Lethal Enforcers II : Gun Fighters	1994	Lightgun Shooter	Konami	1-2
LHX Attack Chopper (USA, Europe)	LHX Attack Chopper	1992		Electronic Arts	1-2
Liberty or Death (USA)	Liberty or Death	1994	Strategy	Koei	1-2
Light Crusader (USA)	Light Crusader	1995	Role Playing Game	Treasure	1
Lightening Force - Quest for the Darkstar (USA)	Lightening Force : Quest for the Darkstar	1992	Shoot'em Up / Horizontal/Shoot'em Up	Technosoft	1
Lion King, The (World)	The Lion King	1994	Platform	Westwood Studios	1
Lobo (USA) (Proto)	Lobo	1996	Beat'em Up	Ocean	1-2
Lord Monarch - Tokoton Sentou Densetsu (Japan)	Lord Monarch : Tokoton Sentou Densetsu	1994	Strategy	Omiya Soft	1
Lost Vikings, The (USA)	The Lost Vikings	1994	Platform/Platform / Run & Jump	Silicon & Synapse	1-2
Lost World, The - Jurassic Park (USA, Europe)	The Lost World : Jurassic Park	1997	Shooter	Appaloosa	1-2
Lotus II (USA, Europe)	Lotus II	1993	Racing, Driving	Gremlin Graphics Software	1-2
Lotus Turbo Challenge (USA, Europe)	Lotus Turbo Challenge	1992	Racing, Driving	Gremlin Graphics Software	1-2
Lufia & The Fortress of Doom (USA) (Proto)	Lufia & the Fortress of Doom	1995	Role Playing Game	Neverland	1
M-1 Abrams Battle Tank (USA, Europe)	M-1 Abrams Battle Tank	1991	Shooter / Vehicle, FPV/Shooter	SEGA	1
Mad Stalker - Full Metal Forth (USA, Europe) (Strictly Limited Games)	Mad Stalker : Full Metal Forth	2020	Beat'em Up	Family Soft	1
Madden NFL '94 (USA, Europe)	Madden NFL '94	1994	Sports / Football (American)/Sports	High Score Productions	1-4
Madden NFL 95 (USA, Europe)	Madden NFL 95	1994	Sports / Football (American)/Sports	High Score Productions	1-4
Madden NFL 96 (USA, Europe)	Madden NFL 96	1995	Sports / Football (American)/Sports	High Score Productions	1-4
Madden NFL 97 (USA, Europe)	Madden NFL 97	1996	Sports / Football (American)/Sports	Electronic Arts	1-4
Madden NFL 98 (USA)	Madden NFL 98	1997	Sports / Football (American)/Sports	Tiertex	1-4
Madou Monogatari I (Japan)	Madou Monogatari I	1996	Puzzle	Compile	1
Magic School Bus, The - Space Exploration Game (USA)	Scholastic's The Magic School Bus : Space Exploration Game	1995	Educational/Platform	Novotrade	1
Magical Hat no Buttobi Turbo! Daibouken (Japan)	DEcapAttack	1991	Platform/Platform	Vic Tokai Corporation	1
Magical Taruruuto-kun (Japan)	Magical Taruruuto-kun	1992	Platform	Game Freak	1
Mahjong Cop Ryuu - Shiro Ookami no Yabou (Japan)	Mahjong Cop Ryuu - Shiro Ookami no Yabou	1989	Adventure/Strategy	Whiteboard	1
Mamono Hunter Youko - Dai 7 no Keishou (Japan)	Mamono Hunter Youko : Dai 7 no Keishou	1991	Platform	Klon	1
Man Overboard! (Europe)	S.S. Lucifer : Man Overboard	1994	Puzzle	Codemasters	1
Marble Madness (USA, Europe)	Marble Madness	1991	Action / Labyrinth/Action	Electronic Arts	1-2
Mario Andretti Racing (USA, Europe)	Mario Andretti Racing	1994	Racing, Driving	EA Sports	1-2
Mario Lemieux Hockey (USA, Europe)	Mario Lemieux Hockey	1991	Sports / Hockey/Sports	Ringler	1-2
Marko (USA)	Marko	1994	Platform	Domark	1
Marsupilami (USA) (En,Fr,De,Es,It)	Marsupilami	1995	Platform	Apache	1
Marvel Land (USA)	Marvel Land	1991	Platform	Namco	1
Mary Shelley's Frankenstein (USA)	Mary Shelley's Frankenstein	1994	Platform/Adventure	Bit	1
Master of Monsters (USA)	Master of Monsters	1991	Role Playing Game	Renovation Products	1-4
Master of Weapon (Japan) (En)	Master of Weapon	1991	Shoot'em Up / Vertical/Shoot'em Up	Taito	1-4
Maten no Soumetsu (Japan)	Maten no Soumetsu	1993	Role Playing Game	Kodansha	1
Math Blaster - Episode 1 (USA)	Math Blaster : Episode 1	1994	Educational	Western Technologies	1
Mazin Saga - Mutant Fighter (USA)	Mazin Saga : Mutant Fighter	1993	Beat'em Up	Almanic	1
McDonald's Treasure Land Adventure (USA)	McDonald's Treasure Land Adventure	1993	Platform	Treasure	1
Medal City (Japan) (Sega Game Toshokan)	Medal City	1991	Casino / Cards/Casino	SEGA	1
Mega 6 Vol. 3 (Europe)	Mega Games 6 Vol. 3	1995	Compilation	SEGA	1-2
Mega Anser (Japan) (Program)	ZZZ(notgame):Mega Anser	1990		SEGA	
Mega Bomberman (USA)	Mega Bomberman	1994	Action / Labyrinth/Action	Westone	1-4
Mega Bomberman - Special 8-Player-Demo (Europe) (Proto)	ZZZ(notgame):Mega Bomberman special 8-player-demo			Factor 5	8
Mega Games 2 (Europe)	Mega Games 2	1993	Compilation	SEGA	1-2
Mega Games 3 (Europe, Asia) (En)	Mega Games 3	1993	Compilation/Racing, Driving	SEGA	1-2
Mega Games 6 (Europe)	Mega Games 6	1995	Compilation	SEGA	1-2
Mega Games 6 Vol. 2 (Europe)	Mega Games 6 Vol. 2	1995	Compilation	SEGA	1-2
Mega Games I (USA, Europe)	Triple Score: 3 Games in 1	1993	Compilation	SEGA	1-2
Mega Man - The Wily Wars (World) (Retro-Bit)	Mega Man : The Wily Wars	1994	Platform / Shooter Scrolling/Platform	Capcom	1
Mega Net (Brazil) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Mega SWIV (Europe)	Mega SWIV	1995	Shoot'em Up / Vertical/Shoot'em Up	Sales Curve	1-2
Mega Turrican (USA)	Mega Turrican	1994	Platform / Shooter Scrolling/Platform	Factor 5	1
Mega-lo-Mania (World) (Evercade)	Tyrants : Fight through Time	1993	Strategy	Sensible Software	1
MegaMind (Japan) (Sega Game Toshokan)	MegaMind	1991	Puzzle	SEGA	1
MegaPanel (Japan)	MegaPanel	1990	Puzzle	Namco	1-2
Menacer - 6-Game Cartridge (USA, Europe)	Menacer 6-Game Cartridge	1992	Lightgun Shooter	Western Technologies	1
Mercs (World) (En,Ja)	Mercs	1991	Shooter / Run and Gun/Shooter	Capcom	1
Metal Fangs (Japan)	Metal Fangs	1993	Racing, Driving	Victor Interactive Software	1
Michael Jackson's Moonwalker (Japan, USA) (En)	Michael Jackson's Moonwalker	1990	Platform	SEGA	1-2
Mick & Mack as the Global Gladiators (USA)	Mick & Mack as the Global Gladiators	1992	Platform	Virgin Interactive	1
Mickey Mania - The Timeless Adventures of Mickey Mouse (USA)	Mickey Mania : The Timeless Adventures of Mickey Mouse	1994	Platform	Traveller's Tales	1
Mickey's Ultimate Challenge (USA)	Mickey's Ultimate Challenge	1994	Strategy	Hi-Tec Software	1
Micro Machines (USA)	Micro Machines	1993	Racing, Driving	Codemasters	1-2
Micro Machines - Military (Europe) (J-Cart)	Micro Machines : Military	1996	Racing, Driving	Supersonic Software	1-8
Micro Machines - Turbo Tournament 96 (Europe) (J-Cart)	Micro Machines : Turbo Tournament 96	1995	Racing, Driving	Supersonic Software	1-8
Micro Machines 2 - Turbo Tournament (Europe)	Micro Machines 2 : Turbo Tournament	1994	Racing, Driving	Codemasters	1-8
Midnight Resistance (World) (Evercade)	Midnight Resistance	1990	Platform / Shooter Scrolling/Platform	Opera House	1
